zone;week;climatic_year;cum_inflow_into_reservoirs;cum_nat_inflow_into_pump-storage_reservoirs
poland;6;1989;5.469;1.327
poland;6;1990;3.969;0.828
poland;6;1991;1.500;0.711
poland;6;1992;3.069;0.891
poland;6;1993;7.264;2.711
poland;6;1994;6.545;3.903
poland;6;1995;5.639;4.311
poland;6;1996;2.618;0.456
poland;6;1997;2.821;0.649
poland;6;1998;5.019;2.321
poland;6;1999;6.697;2.072
poland;6;2000;7.029;3.345
poland;6;2001;2.840;0.440
poland;6;2002;5.782;4.722
poland;6;2003;2.092;0.983
poland;6;2004;7.433;5.013
poland;6;2005;6.654;3.438
poland;6;2006;2.645;0.657
poland;6;2007;19.927;7.038
poland;6;2008;15.899;5.397
poland;6;2009;10.660;2.781
poland;6;2010;4.524;0.803
poland;6;2011;4.679;1.682
poland;6;2012;2.973;1.131
poland;6;2013;4.211;2.574
poland;6;2014;2.040;0.936
poland;6;2015;4.320;1.662
poland;6;2016;3.059;1.399
poland;6;2017;2.723;0.960
poland;7;1982;9.202;2.435
poland;7;1983;7.322;1.914
poland;7;1984;4.527;1.505
poland;7;1985;2.946;0.878
poland;7;1986;5.057;2.489
poland;7;1987;4.489;1.246
poland;7;1988;5.744;2.631
poland;7;1989;5.025;1.238
poland;7;1990;3.769;0.986
poland;7;1991;2.948;1.440
poland;7;1992;3.559;1.435
poland;7;1993;6.251;2.589
poland;7;1994;5.843;2.777
poland;7;1995;5.342;3.860
poland;7;1996;2.488;0.400
poland;7;1997;2.419;0.892
poland;7;1998;3.391;2.730
poland;7;1999;5.603;2.121
poland;7;2000;5.920;4.699
poland;7;2001;2.377;0.551
poland;7;2002;7.316;5.062
poland;7;2003;1.947;0.629
poland;7;2004;7.930;5.628
poland;7;2005;5.331;2.961
poland;7;2006;2.492;0.776
poland;7;2007;24.451;7.162
poland;7;2008;13.913;4.550
poland;7;2009;8.514;2.496
poland;7;2010;3.966;0.674
poland;7;2011;4.780;1.293
poland;7;2012;2.715;0.938
poland;7;2013;4.230;2.121
poland;7;2014;3.479;1.058
poland;7;2015;5.148;1.465
poland;7;2016;4.999;1.497
poland;7;2017;2.934;1.230
poland;8;1982;6.446;2.238
poland;8;1983;7.005;1.521
poland;8;1984;2.650;0.868
poland;8;1985;2.967;0.725
poland;8;1986;4.807;2.149
poland;8;1987;3.757;1.378
poland;8;1988;5.557;2.257
poland;8;1989;4.358;1.269
poland;8;1990;3.746;1.341
poland;8;1991;2.222;1.377
poland;8;1992;2.354;2.510
poland;8;1993;4.528;2.647
poland;8;1994;6.172;2.133
poland;8;1995;6.435;3.937
poland;8;1996;1.848;0.493
poland;8;1997;1.886;1.424
poland;8;1998;7.795;3.872
poland;8;1999;5.326;1.940
poland;8;2000;5.575;4.103
poland;8;2001;3.089;0.784
poland;8;2002;7.429;3.734
poland;8;2003;1.732;0.424
poland;8;2004;6.666;3.896
poland;8;2005;10.487;3.667
poland;8;2006;2.427;0.661
poland;8;2007;15.825;5.392
poland;8;2008;14.693;4.155
poland;8;2009;10.118;2.283
poland;8;2010;4.135;0.716
poland;8;2011;3.644;1.315
poland;8;2012;3.156;0.960
poland;8;2013;4.394;1.721
poland;8;2014;3.091;0.680
poland;8;2015;6.299;1.195
poland;8;2016;8.506;1.338
poland;8;2017;3.166;1.000
poland;9;1982;5.928;2.034
poland;9;1983;5.304;1.012
poland;9;1984;2.650;0.633
poland;9;1985;2.928;0.749
poland;9;1986;4.356;1.839
poland;9;1987;3.079;0.779
poland;9;1988;4.779;2.308
poland;9;1989;2.461;1.361
poland;9;1990;4.801;1.320
poland;9;1991;1.392;0.833
poland;9;1992;3.356;1.970
poland;9;1993;3.172;2.539
poland;9;1994;6.558;1.786
poland;9;1995;8.570;3.771
poland;9;1996;1.886;0.366
poland;9;1997;2.649;2.989
poland;9;1998;8.474;3.214
poland;9;1999;6.310;2.313
poland;9;2000;4.834;3.282
poland;9;2001;3.004;0.551
poland;9;2002;6.772;4.047
poland;9;2003;1.813;0.343
poland;9;2004;8.774;3.016
poland;9;2005;20.666;4.366
poland;9;2006;6.847;1.180
poland;9;2007;21.052;5.254
poland;9;2008;14.464;4.683
poland;9;2009;7.837;2.557
poland;9;2010;11.186;1.937
poland;9;2011;3.926;1.493
poland;9;2012;6.920;2.163
poland;9;2013;5.603;2.122
poland;9;2014;3.514;0.788
poland;9;2015;3.210;1.264
poland;9;2016;10.851;1.966
poland;9;2017;5.339;2.021
poland;10;1982;5.133;2.322
poland;10;1983;4.405;1.177
poland;10;1984;2.803;0.537
poland;10;1985;2.628;0.896
poland;10;1986;4.320;1.613
poland;10;1987;2.681;0.516
poland;10;1988;4.228;2.049
poland;10;1989;6.433;1.632
poland;10;1990;5.546;2.213
poland;10;1991;1.343;0.863
poland;10;1992;2.314;3.023
poland;10;1993;2.689;2.047
poland;10;1994;7.892;2.011
poland;10;1995;10.712;3.178
poland;10;1996;2.043;0.317
poland;10;1997;3.260;2.736
poland;10;1998;6.329;4.319
poland;10;1999;9.266;4.039
poland;10;2000;4.876;3.695
poland;10;2001;4.810;0.875
poland;10;2002;9.594;4.736
poland;10;2003;1.849;0.292
poland;10;2004;7.621;2.842
poland;10;2005;8.996;2.863
poland;10;2006;4.651;0.976
poland;10;2007;18.390;5.274
poland;10;2008;13.445;5.705
poland;10;2009;5.204;2.713
poland;10;2010;12.226;2.630
poland;10;2011;4.078;1.422
poland;10;2012;4.427;2.302
poland;10;2013;4.051;2.502
poland;10;2014;3.302;0.605
poland;10;2015;6.134;1.228
poland;10;2016;10.643;1.840
poland;10;2017;7.306;2.610
poland;11;1982;3.124;2.394
poland;11;1983;6.008;2.800
poland;11;1984;2.592;0.463
poland;11;1985;2.041;0.861
poland;11;1986;3.428;1.647
poland;11;1987;2.534;0.359
poland;11;1988;4.759;1.940
poland;11;1989;6.418;1.347
poland;11;1990;5.748;2.229
poland;11;1991;1.679;0.880
poland;11;1992;2.292;2.412
poland;11;1993;1.994;1.937
poland;11;1994;3.819;2.643
poland;11;1995;12.442;2.792
poland;11;1996;2.138;0.283
poland;11;1997;3.688;1.678
poland;11;1998;6.407;4.680
poland;11;1999;13.665;4.282
poland;11;2000;7.621;5.223
poland;11;2001;3.201;1.122
poland;11;2002;11.448;4.120
poland;11;2003;2.349;1.062
poland;11;2004;9.408;2.677
poland;11;2005;5.905;2.588
poland;11;2006;5.180;1.000
poland;11;2007;17.375;4.653
poland;11;2008;13.319;4.730
poland;11;2009;9.912;3.725
poland;11;2010;8.050;2.357
poland;11;2011;4.070;1.268
poland;11;2012;4.274;2.304
poland;11;2013;5.868;2.858
poland;11;2014;2.564;0.574
poland;11;2015;6.292;1.226
poland;11;2016;10.866;2.124
poland;11;2017;9.145;2.757
poland;12;1982;2.897;2.631
poland;12;1983;3.883;2.518
poland;12;1984;2.484;0.470
poland;12;1985;3.179;0.984
poland;12;1986;2.047;1.723
poland;12;1987;3.006;0.336
poland;12;1988;6.025;1.909
poland;12;1989;5.918;1.122
poland;12;1990;4.602;1.817
poland;12;1991;2.512;0.868
poland;12;1992;2.485;2.264
poland;12;1993;4.806;3.091
poland;12;1994;5.144;3.553
poland;12;1995;12.015;2.418
poland;12;1996;2.079;0.367
poland;12;1997;4.032;1.417
poland;12;1998;6.209;4.001
poland;12;1999;11.378;3.275
poland;12;2000;9.422;4.722
poland;12;2001;5.812;1.628
poland;12;2002;13.769;3.712
poland;12;2003;1.029;1.218
poland;12;2004;11.698;4.629
poland;12;2005;15.389;5.924
poland;12;2006;5.455;1.108
poland;12;2007;27.262;5.810
poland;12;2008;14.255;4.934
poland;12;2009;9.505;3.860
poland;12;2010;10.124;2.326
poland;12;2011;3.434;1.760
poland;12;2012;4.161;2.238
poland;12;2013;7.024;2.329
poland;12;2014;3.052;0.811
poland;12;2015;5.700;1.243
poland;12;2016;8.703;1.746
poland;12;2017;8.388;2.462
poland;13;1982;4.311;2.863
poland;13;1983;8.925;2.655
poland;13;1984;2.581;0.436
poland;13;1985;3.287;1.679
poland;13;1986;2.454;1.986
poland;13;1987;2.965;1.006
poland;13;1988;7.777;2.218
poland;13;1989;10.242;0.821
poland;13;1990;4.340;1.530
poland;13;1991;2.681;1.080
poland;13;1992;5.277;2.784
poland;13;1993;6.066;3.413
poland;13;1994;6.295;3.642
poland;13;1995;11.950;2.998
poland;13;1996;2.329;0.521
poland;13;1997;2.816;1.420
poland;13;1998;6.147;3.596
poland;13;1999;9.454;2.777
poland;13;2000;9.976;4.146
poland;13;2001;7.579;2.029
poland;13;2002;14.417;3.526
poland;13;2003;1.578;1.422
poland;13;2004;16.875;5.878
poland;13;2005;9.979;4.081
poland;13;2006;5.828;1.598
poland;13;2007;16.216;5.204
poland;13;2008;14.711;4.887
poland;13;2009;9.439;3.455
poland;13;2010;8.648;3.463
poland;13;2011;3.916;1.435
poland;13;2012;5.958;2.206
poland;13;2013;6.315;1.816
poland;13;2014;4.583;1.881
poland;13;2015;2.518;1.415
poland;13;2016;6.076;1.628
poland;13;2017;8.332;2.923
poland;14;1982;5.291;2.481
poland;14;1983;11.976;2.742
poland;14;1984;3.507;0.610
poland;14;1985;8.038;2.245
poland;14;1986;4.645;1.798
poland;14;1987;3.826;1.909
poland;14;1988;11.042;3.441
poland;14;1989;11.105;0.579
poland;14;1990;4.165;1.234
poland;14;1991;2.206;0.702
poland;14;1992;6.074;2.549
poland;14;1993;8.155;2.614
poland;14;1994;6.237;3.780
poland;14;1995;11.695;3.653
poland;14;1996;3.703;0.810
poland;14;1997;3.452;1.616
poland;14;1998;5.121;3.515
poland;14;1999;8.783;3.000
poland;14;2000;17.096;4.981
poland;14;2001;4.491;2.095
poland;14;2002;11.532;3.258
poland;14;2003;3.818;1.214
poland;14;2004;16.806;4.629
poland;14;2005;10.724;4.351
poland;14;2006;33.392;6.251
poland;14;2007;12.610;4.396
poland;14;2008;11.991;4.240
poland;14;2009;11.173;3.028
poland;14;2010;8.381;3.491
poland;14;2011;3.556;1.189
poland;14;2012;9.334;1.781
poland;14;2013;11.434;1.929
poland;14;2014;4.327;1.427
poland;14;2015;7.584;1.932
poland;14;2016;3.802;1.700
poland;14;2017;7.484;2.454
poland;15;1982;7.846;2.975
poland;15;1983;10.847;2.974
poland;15;1984;5.465;0.660
poland;15;1985;13.216;2.066
poland;15;1986;6.151;2.443
poland;15;1987;6.074;2.005
poland;15;1988;7.630;3.368
poland;15;1989;11.749;0.462
poland;15;1990;6.616;0.841
poland;15;1991;2.492;0.504
poland;15;1992;7.263;2.716
poland;15;1993;7.213;3.518
poland;15;1994;10.714;3.889
poland;15;1995;11.364;3.783
poland;15;1996;4.756;2.516
poland;15;1997;4.690;1.731
poland;15;1998;7.621;3.711
poland;15;1999;8.856;2.661
poland;15;2000;33.309;4.572
poland;15;2001;3.966;2.229
poland;15;2002;11.432;2.925
poland;15;2003;3.015;0.733
poland;15;2004;47.633;7.892
poland;15;2005;8.394;3.564
poland;15;2006;28.771;5.373
poland;15;2007;17.462;5.490
poland;15;2008;16.308;5.175
poland;15;2009;12.114;3.511
poland;15;2010;8.606;2.957
poland;15;2011;4.814;1.262
poland;15;2012;9.539;1.359
poland;15;2013;9.742;2.221
poland;15;2014;3.933;1.106
poland;15;2015;8.003;1.764
poland;15;2016;3.865;2.082
poland;15;2017;6.191;2.195
poland;16;1982;10.731;2.470
poland;16;1983;8.385;2.749
poland;16;1984;5.928;1.436
poland;16;1985;12.308;1.917
poland;16;1986;5.866;2.295
poland;16;1987;6.278;2.180
poland;16;1988;8.884;2.769
poland;16;1989;11.798;1.181
poland;16;1990;5.963;0.878
poland;16;1991;2.165;0.362
poland;16;1992;5.759;3.004
poland;16;1993;6.962;2.811
poland;16;1994;9.337;3.370
poland;16;1995;13.395;3.070
poland;16;1996;4.915;2.515
poland;16;1997;4.446;1.886
poland;16;1998;9.477;3.754
poland;16;1999;9.009;2.029
poland;16;2000;27.051;3.411
poland;16;2001;4.577;2.232
poland;16;2002;10.414;3.060
poland;16;2003;4.194;0.772
poland;16;2004;19.555;4.942
poland;16;2005;11.294;3.550
poland;16;2006;18.977;5.260
poland;16;2007;14.453;4.529
poland;16;2008;17.210;5.256
poland;16;2009;11.401;2.840
poland;16;2010;9.411;3.008
poland;16;2011;8.714;1.226
poland;16;2012;9.156;1.077
poland;16;2013;11.980;2.547
poland;16;2014;4.194;0.948
poland;16;2015;6.183;1.682
poland;16;2016;3.509;2.022
poland;16;2017;4.983;2.097
poland;17;1982;9.802;2.450
poland;17;1983;7.362;3.012
poland;17;1984;4.631;1.339
poland;17;1985;8.463;1.528
poland;17;1986;6.076;2.389
poland;17;1987;5.866;2.342
poland;17;1988;8.998;2.560
poland;17;1989;7.756;1.002
poland;17;1990;6.610;0.737
poland;17;1991;2.354;0.285
poland;17;1992;6.090;2.659
poland;17;1993;5.935;2.847
poland;17;1994;8.655;3.761
poland;17;1995;15.347;3.576
poland;17;1996;9.041;3.220
poland;17;1997;6.997;2.072
poland;17;1998;16.959;3.563
poland;17;1999;18.970;2.813
poland;17;2000;27.425;3.177
poland;17;2001;8.984;4.911
poland;17;2002;10.143;2.974
poland;17;2003;4.973;0.880
poland;17;2004;18.747;5.017
poland;17;2005;12.664;2.927
poland;17;2006;19.277;6.302
poland;17;2007;11.915;4.128
poland;17;2008;24.340;4.828
poland;17;2009;9.030;2.435
poland;17;2010;9.590;2.657
poland;17;2011;7.142;1.085
poland;17;2012;9.733;1.663
poland;17;2013;13.103;2.281
poland;17;2014;3.602;0.917
poland;17;2015;4.355;1.477
poland;17;2016;3.383;1.956
poland;17;2017;4.728;1.908
poland;18;1982;10.954;2.119
poland;18;1983;7.232;2.735
poland;18;1984;3.571;0.644
poland;18;1985;14.849;2.111
poland;18;1986;5.138;2.322
poland;18;1987;5.288;1.999
poland;18;1988;9.014;2.198
poland;18;1989;6.101;0.994
poland;18;1990;5.620;0.990
poland;18;1991;3.600;0.634
poland;18;1992;8.467;2.627
poland;18;1993;6.172;2.849
poland;18;1994;6.874;2.836
poland;18;1995;14.760;3.399
poland;18;1996;8.118;2.638
poland;18;1997;10.862;1.931
poland;18;1998;11.487;2.803
poland;18;1999;16.347;2.264
poland;18;2000;19.911;3.171
poland;18;2001;5.495;3.488
poland;18;2002;8.845;2.907
poland;18;2003;4.667;0.883
poland;18;2004;19.545;5.157
poland;18;2005;15.574;2.438
poland;18;2006;13.022;4.801
poland;18;2007;10.336;3.712
poland;18;2008;23.499;5.760
poland;18;2009;7.510;2.407
poland;18;2010;7.984;2.275
poland;18;2011;4.940;1.222
poland;18;2012;9.787;1.613
poland;18;2013;12.331;2.410
poland;18;2014;3.470;1.044
poland;18;2015;3.181;1.399
poland;18;2016;3.575;1.419
poland;18;2017;5.644;2.043
poland;19;1982;10.055;2.256
poland;19;1983;5.273;2.668
poland;19;1984;3.351;0.491
poland;19;1985;16.103;2.597
poland;19;1986;3.943;1.714
poland;19;1987;7.325;1.986
poland;19;1988;7.920;2.129
poland;19;1989;17.481;1.284
poland;19;1990;3.696;1.008
poland;19;1991;5.148;1.179
poland;19;1992;9.164;2.427
poland;19;1993;4.633;2.512
poland;19;1994;6.334;2.392
poland;19;1995;12.185;2.892
poland;19;1996;5.420;2.265
poland;19;1997;6.568;1.485
poland;19;1998;9.674;2.367
poland;19;1999;11.649;1.951
poland;19;2000;12.446;2.601
poland;19;2001;3.941;2.761
poland;19;2002;7.178;2.542
poland;19;2003;2.886;0.802
poland;19;2004;13.908;4.332
poland;19;2005;12.331;1.763
poland;19;2006;8.479;3.596
poland;19;2007;11.329;3.267
poland;19;2008;21.781;5.413
poland;19;2009;5.507;1.991
poland;19;2010;6.889;1.920
poland;19;2011;3.883;1.114
poland;19;2012;7.574;1.459
poland;19;2013;10.290;2.543
poland;19;2014;3.119;0.603
poland;19;2015;4.716;1.604
poland;19;2016;6.003;1.378
poland;19;2017;6.633;1.652
poland;20;1982;9.158;3.108
poland;20;1983;4.167;2.627
poland;20;1984;3.862;0.487
poland;20;1985;13.392;2.059
poland;20;1986;3.869;1.585
poland;20;1987;8.185;1.612
poland;20;1988;7.243;1.928
poland;20;1989;16.270;1.365
poland;20;1990;3.977;0.926
poland;20;1991;4.400;0.757
poland;20;1992;6.804;2.466
poland;20;1993;4.405;2.213
poland;20;1994;6.024;2.249
poland;20;1995;10.241;2.485
poland;20;1996;5.407;2.106
poland;20;1997;5.582;1.754
poland;20;1998;6.444;2.308
poland;20;1999;9.837;2.225
poland;20;2000;8.417;2.547
poland;20;2001;2.248;1.679
poland;20;2002;6.391;2.298
poland;20;2003;2.781;0.747
poland;20;2004;17.365;4.605
poland;20;2005;8.608;1.704
poland;20;2006;7.880;3.349
poland;20;2007;11.483;3.491
poland;20;2008;16.266;4.471
poland;20;2009;5.306;1.940
poland;20;2010;8.066;2.111
poland;20;2011;3.328;0.953
poland;20;2012;6.272;1.301
poland;20;2013;8.216;2.659
poland;20;2014;20.693;0.950
poland;20;2015;3.247;1.170
poland;20;2016;5.468;1.254
poland;20;2017;4.570;1.870
poland;21;1982;8.082;2.172
poland;21;1983;3.960;2.165
poland;21;1984;4.284;0.427
poland;21;1985;14.369;1.802
poland;21;1986;3.623;1.368
poland;21;1987;11.205;1.816
poland;21;1988;5.635;1.719
poland;21;1989;9.997;1.046
poland;21;1990;4.768;0.652
poland;21;1991;5.724;0.441
poland;21;1992;5.864;2.024
poland;21;1993;3.969;1.714
poland;21;1994;5.516;2.007
poland;21;1995;8.724;2.643
poland;21;1996;5.345;1.395
poland;21;1997;4.940;1.230
poland;21;1998;5.789;2.034
poland;21;1999;6.468;2.021
poland;21;2000;6.526;2.214
poland;21;2001;2.013;1.432
poland;21;2002;5.767;1.794
poland;21;2003;6.471;0.498
poland;21;2004;13.415;3.746
poland;21;2005;15.834;2.016
poland;21;2006;6.252;2.817
poland;21;2007;8.971;3.591
poland;21;2008;22.199;5.296
poland;21;2009;4.713;1.739
poland;21;2010;21.955;3.335
poland;21;2011;3.131;0.888
poland;21;2012;6.839;1.040
poland;21;2013;6.815;1.647
poland;21;2014;12.617;1.543
poland;21;2015;3.447;0.983
poland;21;2016;6.589;0.952
poland;21;2017;4.815;1.993
poland;22;1982;6.830;1.979
poland;22;1983;2.137;1.661
poland;22;1984;4.162;0.274
poland;22;1985;9.061;1.594
poland;22;1986;3.414;1.754
poland;22;1987;9.559;1.848
poland;22;1988;6.718;1.386
poland;22;1989;5.048;0.621
poland;22;1990;4.409;0.512
poland;22;1991;6.398;0.428
poland;22;1992;5.901;1.611
poland;22;1993;3.125;1.538
poland;22;1994;5.914;1.821
poland;22;1995;9.065;2.404
poland;22;1996;6.319;1.535
poland;22;1997;7.703;0.925
poland;22;1998;4.813;2.013
poland;22;1999;5.096;1.782
poland;22;2000;5.438;2.109
poland;22;2001;1.617;0.919
poland;22;2002;3.021;1.385
poland;22;2003;3.649;0.266
poland;22;2004;12.598;3.405
poland;22;2005;13.040;2.515
poland;22;2006;6.361;2.477
poland;22;2007;10.512;3.175
poland;22;2008;18.387;4.582
poland;22;2009;5.381;1.578
poland;22;2010;17.002;2.250
poland;22;2011;3.753;0.661
poland;22;2012;6.157;0.583
poland;22;2013;6.464;1.561
poland;22;2014;9.265;1.787
poland;22;2015;11.268;0.778
poland;22;2016;5.254;0.695
poland;22;2017;4.686;1.337
poland;23;1982;6.373;1.650
poland;23;1983;2.711;1.512
poland;23;1984;4.038;0.333
poland;23;1985;5.837;1.485
poland;23;1986;6.313;1.652
poland;23;1987;6.465;1.422
poland;23;1988;5.786;1.110
poland;23;1989;3.965;0.432
poland;23;1990;3.155;0.401
poland;23;1991;4.236;0.446
poland;23;1992;6.284;1.393
poland;23;1993;3.256;1.377
poland;23;1994;6.165;1.623
poland;23;1995;7.429;2.388
poland;23;1996;5.038;1.145
poland;23;1997;6.674;0.953
poland;23;1998;3.826;1.925
poland;23;1999;4.462;1.482
poland;23;2000;5.716;2.007
poland;23;2001;1.976;1.044
poland;23;2002;3.438;1.712
poland;23;2003;2.766;0.105
poland;23;2004;10.168;3.194
poland;23;2005;7.808;1.980
poland;23;2006;17.785;2.460
poland;23;2007;12.022;2.753
poland;23;2008;13.596;3.686
poland;23;2009;6.399;1.301
poland;23;2010;21.654;3.363
poland;23;2011;4.126;0.586
poland;23;2012;4.717;0.529
poland;23;2013;9.773;3.305
poland;23;2014;7.486;1.000
poland;23;2015;5.810;0.613
poland;23;2016;3.992;0.760
poland;23;2017;4.505;0.895
poland;24;1982;4.771;1.243
poland;24;1983;3.101;1.153
poland;24;1984;3.464;0.478
poland;24;1985;9.500;1.093
poland;24;1986;3.942;1.582
poland;24;1987;6.832;1.370
poland;24;1988;6.365;1.472
poland;24;1989;11.511;1.026
poland;24;1990;3.214;0.637
poland;24;1991;3.525;0.468
poland;24;1992;5.256;1.281
poland;24;1993;2.314;1.017
poland;24;1994;7.000;1.991
poland;24;1995;7.676;2.176
poland;24;1996;3.912;0.617
poland;24;1997;3.895;0.786
poland;24;1998;2.281;1.724
poland;24;1999;3.301;1.307
poland;24;2000;4.126;1.847
poland;24;2001;1.801;1.045
poland;24;2002;3.823;1.238
poland;24;2003;2.577;0.031
poland;24;2004;9.218;2.873
poland;24;2005;10.195;1.953
poland;24;2006;27.254;3.793
poland;24;2007;8.147;2.850
poland;24;2008;10.854;3.062
poland;24;2009;3.552;1.331
poland;24;2010;13.819;3.502
poland;24;2011;3.186;0.537
poland;24;2012;9.492;0.752
poland;24;2013;10.217;3.529
poland;24;2014;4.130;0.934
poland;24;2015;4.167;0.632
poland;24;2016;3.386;0.629
poland;24;2017;4.007;0.655
poland;25;1982;4.794;1.262
poland;25;1983;2.739;0.855
poland;25;1984;3.781;0.408
poland;25;1985;10.098;1.188
poland;25;1986;4.228;1.393
poland;25;1987;3.333;1.420
poland;25;1988;5.019;1.328
poland;25;1989;8.177;0.467
poland;25;1990;2.882;0.333
poland;25;1991;3.665;0.574
poland;25;1992;5.301;1.211
poland;25;1993;2.160;1.131
poland;25;1994;5.528;1.507
poland;25;1995;5.945;3.434
poland;25;1996;3.154;0.317
poland;25;1997;4.776;0.760
poland;25;1998;7.260;1.305
poland;25;1999;3.434;1.755
poland;25;2000;4.174;1.658
poland;25;2001;5.241;0.818
poland;25;2002;2.700;1.115
poland;25;2003;2.248;0.089
poland;25;2004;8.082;2.624
poland;25;2005;12.941;2.082
poland;25;2006;12.143;2.573
poland;25;2007;8.093;3.000
poland;25;2008;10.531;3.006
poland;25;2009;3.861;1.303
poland;25;2010;7.301;2.743
poland;25;2011;3.393;0.274
poland;25;2012;9.399;0.741
poland;25;2013;7.128;2.844
poland;25;2014;2.824;0.722
poland;25;2015;3.602;0.644
poland;25;2016;2.610;0.922
poland;25;2017;4.282;0.471
poland;26;1982;4.713;1.137
poland;26;1983;4.744;1.126
poland;26;1984;3.733;0.387
poland;26;1985;9.215;1.089
poland;26;1986;4.061;0.998
poland;26;1987;4.628;1.168
poland;26;1988;6.620;0.940
poland;26;1989;4.977;0.632
poland;26;1990;2.687;0.198
poland;26;1991;4.406;0.755
poland;26;1992;4.793;0.953
poland;26;1993;2.228;1.012
poland;26;1994;5.565;1.214
poland;26;1995;3.509;2.372
poland;26;1996;4.506;0.830
poland;26;1997;4.147;0.952
poland;26;1998;6.689;1.447
poland;26;1999;6.604;2.003
poland;26;2000;4.178;1.411
poland;26;2001;7.895;1.084
poland;26;2002;2.175;1.026
poland;26;2003;2.392;0.026
poland;26;2004;8.338;2.354
poland;26;2005;8.339;1.817
poland;26;2006;8.111;2.051
poland;26;2007;18.256;7.896
poland;26;2008;9.546;2.715
poland;26;2009;4.919;1.856
poland;26;2010;7.818;2.234
poland;26;2011;2.388;0.398
poland;26;2012;6.677;1.030
poland;26;2013;5.177;2.508
poland;26;2014;2.658;0.629
poland;26;2015;2.726;0.755
poland;26;2016;2.323;1.307
poland;26;2017;3.640;0.396
poland;27;1982;3.787;1.347
poland;27;1983;3.150;0.620
